"DIAC_shift","DIAC_dens","X","Y","CLIM_tmax_diff_abs","DEM_elev_mn","DEM_slope_mn","DEM_TPI_mn","DEM_TWI_mn","LITH_PSed","LITH_PCry","LITH_shannon","CA_core_mn_15","AGG_clumpy_15","GP_grazed_wood","FOREST_conif","FOREST_decid","FOREST_mixed"
23,4.975,887163.459,4737360.78,2.15376344086021,1882,17,-0.00037,0.26,8.35380412148794e-12,0.474874083737012,1.03908950093343,0.0210071428571429,0.919586468295383,0,1,0,0
2,1.075,887100.674,4738247.45,2.18172043010753,1930,15,0.00028,0.17,8.35366078341449e-12,1.00000168743948,0.693147180781031,0.01166875,0.928179022911576,0,1,0,0
0,10.113,889426.063,4738199.73,2.15591397849463,1921,14,0.00011,0.37,8.35383747934984e-12,1.00001066785046,0.693147180767165,0.220485,0.943325921597883,0,1,0,0
8.79999999999996,10.92,890233.114,4737816.23,2.23655913978495,1836,22,-0.00045,0.18,8.35390566141513e-12,1.00000184621315,0.693147180780967,0.0181361111111111,0.939387528941605,0,1,0,0
3,5.438,890698.233,4738961.77,2.20752688172043,1828,22,-0.00093,0.19,8.35371975101371e-12,0.999981412973554,0.693147180738205,0.0127467741935484,0.912472555555259,0,1,0,0
60,2.532,890387.012,4737369.43,2.22365591397849,1880,26,0.00074,0.08,8.35398975648813e-12,0.999993575781877,0.693147180776237,0.0698,0.978025327429297,0,0,0,1
60,1.136,890340.511,4736938.71,2.16236559139785,1913,27,-0.002,0.1,8.35406017432885e-12,1.00000198826632,0.693147180780903,0.0092051282051282,0.914258013458875,0,1,0,0
58.4000000000001,0.831,890645.84,4736127.8,2.15161290322581,1628,23,-0.00074,0.19,8.35419912916998e-12,0.355197088381153,1.01844967085785,0.0305074324324324,0.928924819316412,0,0,1,0
4,0.7,895670.653,4734584.76,2.0752688172043,1371,36,0.00027,0.09,8.35431114786414e-12,8.35431114786414e-12,0.693147180777476,0.07413125,0.956218240870036,0,0,1,0
218.6,0.632,895229.738,4734764.69,2.07849462365592,1695,39,0.00025,0.08,8.35427485487413e-12,8.35427485487413e-12,0.693147180781264,0.0468,0.940687985168434,0,0,1,0
-10.8,0.484,893665.542,4735224.21,2.32688172043011,1881,23,-0.00063,0.12,8.35415488086862e-12,0.709666977739193,0.994372154593384,0.0206760416666667,0.924798818431245,0,1,0,0
1,1.483,893880.973,4734874.93,2.20752688172043,1872,31,0.00062,0.11,8.354216786746e-12,0.141448093204321,0.896938481651412,0.0326134615384615,0.927115290392344,0,1,0,0
146,2.191,893908.001,4732764.6,2.03655913978494,1684,29,-0.04,0.19,8.35505829516339e-12,0.688852081329407,1.10187819866714,0.0225321428571429,0.913632998632254,0,0,1,0
-0.599999999999909,0.31,895102.71,4732186.7,2.05268817204301,1631,38,-0.00066,0.12,8.35516796339848e-12,0.969480008518595,0.761419468305406,0.0248192857142857,0.944485468004479,0,0,1,0
-16.5999999999999,0.445,894927.73,4731714.08,1.97634408602151,1754,38,0.00124,0.09,8.35525047825245e-12,0.905524492451746,0.849532680138783,0.166825,0.983619606657797,0,0,0,1
66.2,0.113,894839.859,4731236.56,1.9741935483871,1671,34,0.00035,0.11,8.35532908528907e-12,0.931226300370154,0.81837432823965,0.06084375,0.977204351162232,0,0,0,1
93.8,1.168,894603.387,4730808.8,2.10967741935484,1740,34,-0.00039,0.13,8.35539959552346e-12,0.977244570525568,0.747438238454194,0.289064285714286,0.98956779544024,0,0,1,0
110.6,2.772,897889.91,4733451.21,1.98387096774194,1379,26,-0.00058,0.16,8.35589264192043e-12,0.478271265748863,1.03924800725206,0.0128284722222222,0.933277658316243,0,0,1,0
1.59999999999991,0.283,899010.54,4733705.72,2.26129032258065,2050,35,0.00207,0.06,0.0598862386288848,0.940126387077106,0.692670914494395,1.1433625,0.994391622123238,0,1,0,0
100.8,0.021,900280.807,4734901.63,2.0752688172043,1817,33,0.00038,0.11,0.0072521318046705,0.992747366929391,0.693140557734418,0.0644482142857143,0.984278653188245,0,0,1,0
211.6,0.775,900340.277,4735505.57,2.18387096774194,1962,33,0.00039,0.14,8.3543276194021e-12,0.559931832696703,1.03611988257653,0.0037984375,0.883407937482326,0,0,1,0
39.2,0.406,900535.748,4735941.72,2.18709677419355,1980,27,0.00083,0.14,8.35425370737343e-12,0.0356329304998523,0.770051079318973,0.0188125,0.940769015516298,0,0,1,0
96.8,1.055,906417.594,4735211.23,2.27956989247312,1806,35,0.00066,0.12,8.35429823589886e-12,0.999983909621598,0.693147180749042,0.0344387931034483,0.94165925590963,0,0,1,0
-74.8,0.396,906414.428,4734757.88,2.23548387096774,1706,41,-0.00127,0.11,8.35437682501884e-12,0.541533554640218,1.06700347141714,0.235191666666667,0.984260096123358,0,0,1,0
69.4000000000001,1.125,906399.609,4734212.1,2.23333333333334,1648,40,0.00128,0.06,0.183074290461999,8.3544474587755e-12,0.864882299020867,0.0900325,0.954430451654032,0,0,1,0
180.6,1.125,907555.302,4734494.82,1.93978494623656,1732,38,-0.00023,0.16,0.0284046280817293,0.069928903942117,0.820536609063457,0.019545,0.966982662234228,0,1,0,0
41,0.158,907135.274,4736864.92,2.09247311827957,1856,27,0.00038,0.12,8.35417225908881e-12,8.35417225908881e-12,0.693147180777414,0.00935333333333333,0.930191742276572,0,0,1,0
-3.40000000000009,0.931,905647.997,4738148.04,2.17311827956989,1757,36,0.00085,0.08,8.35359204708632e-12,8.35359204708632e-12,0.693147180781333,0.0186442307692308,0.923117637906223,0,0,1,0
11.8,6.337,905696.162,4740492.28,1.92795698924731,1706,26,-0.002,0.13,0.64557839777116,8.3531967479301e-12,0.574805014905271,0.0458025,0.971302163010136,0,0,1,0
37.2,7.566,905416.055,4741231.68,2.09677419354839,1724,27,-0.07,0.16,0.859894847388382,0.140109253968595,0.372645956167318,1.644925,0.983463273551576,0,0,1,0
8,0.232,905484.141,4741765.54,2.09784946236559,1831,25,0.00036,0.19,0.0248119440645809,0.975187855463818,0.693068277838114,0.81688125,0.994228947035245,0,0,0,1
15.4000000000001,1.708,909036.054,4742795.22,2.20537634408602,1782,22,-0.09,0.2,0.404402541105407,0.595598135418881,0.66067611548904,0.0252263157894737,0.942405138775277,0,1,0,0
0.400000000000091,0.301,910675.669,4737602.95,2.66236559139785,1997,19,-0.00169,0.15,8.35431184580934e-12,1.00000043442422,0.69314718078138,0.0147881578947368,0.914918007524025,0,1,0,0
22.2,0.811,815502.579,4752034.33,1.95376344086021,1705,22,-0.00036,0.11,8.35048822841277e-12,8.35048822841277e-12,0.693147180780517,0.0399354166666667,0.948165642522669,0,1,0,0
62.5999999999999,0.772,815781.587,4751239.55,1.91075268817204,1743,23,-0.00017,0.18,8.35052518582278e-12,8.35052518582278e-12,0.693147180781281,0.0138802083333333,0.929237465978156,0,1,0,0
180.2,3.2,816727.057,4750160.07,1.81505376344086,1731,30,-0.00049,0.19,8.3509639580329e-12,8.3509639580329e-12,0.693147180781262,0.0128480769230769,0.919207807775176,0,0,0,1
137.2,1.709,817169.416,4749962.55,1.96774193548387,1769,31,-0.00058,0.18,8.35100461583408e-12,8.35100461583408e-12,0.693147180780778,0.0365319444444444,0.962547599619088,0,1,0,0
19.2,0.095,819834.046,4749039.81,1.8,1590,40,-0.00018,0.11,0.877234849851741,8.35129690337836e-12,0.345137138720829,0.60008125,0.993888670065318,0,0,1,0
146,1.558,819850.121,4747382.91,1.77204301075269,1774,45,-0.00077,0.11,0.758164086721462,8.35144085780589e-12,0.538622642747568,0.0166395833333333,0.929370793727937,0,0,1,0
-3,0.303,823682.977,4749335.16,1.6494623655914,1599,31,-0.00118,0.16,8.35178514104006e-12,8.35178514104006e-12,0.693147180781339,0.124070833333333,0.98266244665994,0,0,1,0
26,0.11,820432.167,4749537.93,1.80537634408602,1503,33,0.009,0.08,8.35159339632829e-12,8.35159339632829e-12,0.693147180773365,0.0316235294117647,0.937759060622163,0,0,1,0
10,0.055,819418.522,4748312.99,1.81935483870968,1521,33,-0.00122,0.1,0.869892481119823,8.35177886333643e-12,0.357101711190549,0.03665,0.966537456728733,0,0,1,0
123.4,0.266,826220.518,4746146.08,1.63655913978495,1830,37,-0.00049,0.13,0.0799367838046542,8.35176707522954e-12,0.805194407644573,0.0438464285714286,0.958124985238945,0,0,1,0
216.2,7.587,826668.629,4747851.89,1.58279569892473,1673,36,0.00209,0.05,8.35181115873462e-12,8.35181115873462e-12,0.693147180781316,0.0179125,0.937953806164149,0,0,1,0
102.6,3.979,827028.906,4748387.59,1.69247311827957,1739,38,0.00014,0.09,8.35172996732336e-12,8.35172996732336e-12,0.693147180780365,0.34838,0.983913790985978,0,0,1,0
9.20000000000005,2.655,831510.136,4748532.14,1.6763440860215,1842,25,-0.05,0.22,8.35121328096789e-12,1.00000242185185,0.693147180780591,0.0857928571428571,0.968231998028924,0,1,0,0
52.5999999999999,0.372,827643.076,4750648.46,1.86129032258064,1554,34,-0.003,0.11,8.35068473401888e-12,8.35068473401888e-12,0.693147180779965,0.403175,0.978689636663332,0,0,1,0
60.4000000000001,6.019,835196.607,4753590.31,1.6258064516129,1300,20,0.00031,0.13,0.135683376596745,0.14457153706608,0.899828492101409,0.05106875,0.968147701437813,0,0,1,0
21,1.325,837566.973,4755256.44,1.67204301075269,1395,15,-0.00016,0.26,8.35063431668789e-12,0.99999969102653,0.693147180781298,0.0300875,0.961250870516529,0,0,1,0
-2.59999999999991,0.155,838339.576,4754732.35,1.74408602150537,1464,19,-0.00036,0.25,8.3507223207793e-12,0.999993778711871,0.693147180776474,0.377320833333333,0.978775818521909,0,0,1,0
52,-0.087,834528.586,4757210.45,1.70107526881721,1444,16,0.00047,0.24,8.35009085232851e-12,1.00000851709267,0.693147180772227,0.180464583333333,0.969588568154171,0,0,1,0
-3,0.371,834745.165,4756602.84,1.66129032258064,1465,24,0.00015,0.17,8.35018790928863e-12,0.99999948228835,0.693147180781265,0.0523943181818182,0.898789431643492,0,0,1,0
21.5999999999999,0.016,836485.74,4754925.23,1.82795698924731,1606,28,0.00036,0.09,8.35032513159945e-12,0.80536844239782,0.939581834880195,0.0352702380952381,0.922588211127258,0,0,1,0
86.2,0.297,835714.339,4752138.81,1.69784946236559,1567,29,0.00112,0.16,8.3510745649159e-12,8.3510745649159e-12,0.788747790263422,0.148261666666667,0.978480094611194,0,0,1,0
166.4,3.036,835426.637,4751698.3,1.73333333333333,1696,32,0.00077,0.1,0.0614062034802264,8.35114165576432e-12,0.946307554665411,0.0188464285714286,0.943263266924777,0,0,1,0
-8.59999999999991,-0.441,837731.958,4747871.82,1.76666666666667,1364,37,0.00014,0.14,8.35151932342805e-12,8.35151932342805e-12,0.693147180781325,0.0657539473684211,0.98226070707885,0,0,1,0
-3.59999999999991,0.911,838201.551,4745369.42,1.73225806451613,1534,31,-0.00092,0.14,8.35258395119485e-12,8.35258395119485e-12,0.701587950436133,0.390775,0.996115360372509,0,0,1,0
43.3999999999999,0.408,839641.484,4742892.35,1.81290322580645,1590,41,-0.00119,0.11,0.16892128756029,8.35300521748753e-12,0.978050031531696,0.028055,0.9589233617623,0,0,1,0
10,0.38,839678.297,4740283.28,1.70752688172043,1622,35,0.00156,0.07,0.988378899596013,0.0116250013354634,0.0627475697455111,0.199,0.974276653794799,0,0,1,0
152.6,1.022,839601.36,4739707.35,1.76021505376344,1634,32,-0.00116,0.15,0.230586232554329,8.35326617552357e-12,0.684632828350262,0.274075,0.969866956621317,0,0,1,0
8.59999999999991,0.233,845166.899,4740291.79,1.86451612903226,1690,32,-0.0014,0.14,0.588071866269526,8.35309683004235e-12,0.603710634235876,0.0740840909090909,0.968398300311369,0,0,1,0
8.20000000000005,0.134,844405.254,4744332.83,1.86881720430107,1592,33,0.00144,0.08,0.117186970175024,8.35192081149668e-12,0.691208996180813,1.2436125,0.994418687738605,0,0,1,0
9.79999999999995,0.272,844509.216,4744927.62,1.86559139784946,1562,28,0.00166,0.06,0.0323530132968188,8.35181143774563e-12,0.693011971505688,0.0292865384615385,0.962070093146749,0,0,1,0
92.5999999999999,0.42,845225.136,4745031.67,1.85698924731183,1656,32,-0.00097,0.13,8.35180146311368e-12,8.35180146311368e-12,0.727779336134098,0.0205921052631579,0.949667691374922,0,0,1,0
35.5999999999999,0.125,845183.377,4745514.42,1.87096774193548,1634,31,0.00167,0.05,8.35172201567207e-12,8.35172201567207e-12,0.693147180781181,0.48346875,0.994392258333269,0,0,1,0
-2.79999999999995,-0.286,846011.281,4746748.24,1.89139784946237,1491,29,-0.00116,0.16,8.35211550107118e-12,0.0980798695265925,0.853568904202289,0.01717125,0.939123583729943,0,0,1,0
39.8,1.616,851538.457,4740536.67,2.04086021505376,1670,31,0.00025,0.13,8.3531927009301e-12,1.0000002255362,0.693147180781368,0.2935,0.970311213360254,0,0,1,0
-13.3999999999999,-0.155,851753.673,4742627.46,2,1515,36,0.00114,0.13,0.999978349426787,8.35284460382934e-12,6.64262089892291e-10,0.0812196428571429,0.934312443559948,0,0,1,0
200.8,2.455,851917.438,4743955.91,2.01612903225806,1519,29,-0.00011,0.13,0.10652667231822,8.35262560150076e-12,0.69156376826549,0.00360234375,0.862981509015358,0,1,0,0
86.5999999999999,0.287,851657.234,4744343.09,1.95268817204301,1568,36,0.00022,0.09,0.253846313444355,8.35256288201908e-12,0.682542922863823,0.15573,0.978404724962418,0,0,1,0
0,0.505,851434.067,4744761.21,1.95483870967742,1469,30,-0.00017,0.14,0.410778257138326,0.0350450108178947,0.742975555597337,0.1808325,0.983747560195798,0,0,1,0
103.4,2.8,853126.562,4743997.14,1.9752688172043,1529,24,-0.00041,0.12,0.138351261377943,8.3526306246813e-12,0.690383203879694,0.1718325,0.950495510936138,0,0,0,1
30.2,1.212,853742.377,4743567.02,1.97204301075269,1592,30,0.00067,0.11,8.3527069498623e-12,1.00000113596815,0.693147180781201,0.2148025,0.994269814697591,0,1,0,0
1.40000000000009,1.376,858763.027,4743711.62,1.86021505376344,1405,22,0.009,0.16,0.278570950925359,0.65080829969361,0.814270145765563,0.220478125,0.962593597639389,0,0,0,1
14,0.272,858567.727,4746618.02,1.89354838709678,1462,29,-0.00057,0.17,8.35157142541573e-12,0.0123764692971806,0.940194330757372,0.461385,0.989762876721658,0,0,1,0
21.2,0.837,860428.514,4748028.01,2.04086021505377,1702,27,-0.00122,0.18,8.35207908764093e-12,8.35207908764093e-12,0.838898867017649,0.0286829545454545,0.945880608950496,0,0,1,0
176,1.955,861113.243,4747465.59,2.17311827956989,1795,34,-0.01,0.11,8.35213468451941e-12,8.35213468451941e-12,0.693147180781346,0.0453730769230769,0.951130652590254,0,0,1,0
17.2,0.106,862486.539,4746958.4,2.09462365591398,1804,34,0.00075,0.12,8.35222906836806e-12,8.35222906836806e-12,0.743790016306677,0.0613117647058824,0.940543164902023,0,1,0,0
69.3999999999999,0.306,863007.184,4746685,2.14838709677419,1740,31,0.00108,0.1,8.35228383011548e-12,8.35228383011548e-12,0.693147180781153,0.0103922413793103,0.920942037355852,0,1,0,0
101.6,0.463,863959.915,4745809.24,1.92043010752688,1386,35,0.00031,0.15,0.773876224255384,8.35210978093276e-12,0.478032481700005,0.00756071428571429,0.88658283917822,0,0,1,0
32.8,1.667,864232.249,4743123.82,2.12795698924731,1704,35,0.00051,0.11,8.3525567426766e-12,0.999999941532103,0.693147180781358,0.02586,0.913164832679444,0,0,1,0
157.2,0.907,862945.279,4740294.84,1.96344086021505,1742,29,-0.00012,0.14,0.257423700558963,8.35264639192613e-12,0.68219431366749,0.0601272727272727,0.967681268446428,39.72,0,1,0
151,0.772,863490.682,4740990.75,2.21290322580645,1707,38,0.00036,0.09,0.247668157124244,8.35253839446822e-12,0.68312573750365,0.00429886363636364,0.907725591254668,0,0,0,1
164.4,14.256,862641.049,4739269.04,2.05161290322581,1531,27,0.00048,0.13,1.0000023053777,8.35281774246073e-12,6.64260003880831e-10,0.00947758620689655,0.901070338574841,0,1,0,0
62,1.46,860909.953,4737325.77,1.97204301075269,1633,32,0.00056,0.15,0.998774778001976,8.35399520004498e-12,0.00946226278691693,0.0493305555555556,0.942923332170675,0,0,1,0
34,0.716,871124.753,4742886.92,2.25268817204301,1662,27,0.00115,0.08,0.999999590716071,8.35273325237307e-12,6.6425356967873e-10,0.012906,0.923472456374702,0,0,0,1
51.3999999999999,0.161,871452.839,4742643.02,2.26881720430108,1657,29,0.00044,0.13,0.999997728044467,8.35277769492286e-12,6.64256948352345e-10,0.2287375,0.995170172128637,0,0,0,1
229.2,1.12,871668.794,4741934.08,2.25591397849462,1611,33,-0.03,0.17,0.706699477396919,8.35289546647852e-12,0.535362823906529,1.1567,0.990156936392291,0,0,1,0
44,13.826,871592.417,4741505.65,2.22688172043011,1611,33,0.05,0.1,0.0675506410709719,8.35296656359273e-12,0.692536124870195,0.0498196428571429,0.974291143159243,0,0,1,0
100.4,2.233,871424.823,4741062.31,2.11827956989247,1615,34,-0.00044,0.18,8.35304087148746e-12,8.35304087148746e-12,0.693147180780817,0.0973305555555555,0.981542934541526,0,0,1,0
119.6,15.145,871461.597,4740563.67,2.10752688172043,1489,36,-0.002,0.17,8.35312229771273e-12,0.0307657105064754,0.761844182054358,0.091178125,0.980420032174654,0,0,1,0
-0.400000000000091,2.815,871420.646,4739311.47,1.96344086021506,1361,22,-0.00215,0.17,8.35333225491814e-12,0.113723083945017,0.870261761355097,0.00307121212121212,0.892145473809096,0,0,1,0
28.4000000000001,0.191,878047.352,4744392.09,2.14838709677419,1598,23,0.00015,0.19,0.283370589262535,0.169453366515989,0.907796687444202,0.108909615384615,0.987275260360258,0,1,0,0
6.79999999999996,2.155,877904.823,4739095.75,2.06774193548387,1752,28,-0.00051,0.1,8.3534286894482e-12,0.877205575616268,0.879361167191761,0.006946875,0.894519873372879,0,0,1,0
0.599999999999909,-0.212,877618.345,4738467.45,2.35698924731183,1956,29,-0.00077,0.13,8.35353566320683e-12,1.0000013115051,0.693147180781168,0.00803173076923077,0.897339283766052,0,0,1,0
-2,-0.26,877489.246,4737147.94,2.44301075268817,2086,29,0.02,0.11,8.35436949648599e-12,0.99999983291261,0.693147180781401,0.016006,0.918690324448182,0,1,0,0
21,2.244,878737.263,4737721.67,2.28817204301075,1937,22,0.00035,0.18,8.35428434685645e-12,1.00001630756305,0.693147180748159,0.2200175,0.960685254479565,0,1,0,0
25.8,0.934,880129.806,4735910.06,2.00322580645161,1746,20,0.00026,0.15,8.35483771087005e-12,0.995879811782884,0.706518848617419,0.00389166666666667,0.866228095246461,0,0,1,0
52.5999999999999,0.369,882010.792,4735112.27,2.22150537634409,2083,28,0.002,0.15,8.3539076154723e-12,0.999998471234906,0.693147180781101,0.0223458333333333,0.921929567266573,0,1,0,0
222,1.39,882668.964,4735300.42,2.2247311827957,2005,26,-0.009,0.12,8.35496335872334e-12,1.00001130426542,0.693147180765446,0.00633630952380952,0.882426194107738,0,1,0,0
110,0.898,882731.782,4736848.15,2.15268817204301,1926,29,-0.00033,0.12,8.35414169021964e-12,0.999990075279672,0.693147180769088,0.00530581395348837,0.882310780465294,0,0,1,0
28,4.571,884739.803,4735805.98,2.0247311827957,1861,38,0.0015,0.08,8.35433780945386e-12,0.999983734104285,0.693147180748333,0.0347666666666667,0.934586590111883,0,0,1,0
5.79999999999996,1.529,890565.787,4735606.73,2.05268817204301,1692,21,-0.001,0.13,8.35428637088488e-12,0.999999732662836,0.693147180781394,0.292682142857143,0.978043388343318,0,0,1,0
0.200000000000045,-0.406,894393.013,4734940.94,2.20860215053764,1804,19,0.00023,0.24,8.35421001683649e-12,8.35421001683649e-12,0.693147180781262,0.031958064516129,0.941146273720871,0,1,0,0
22.8,4.038,895818.531,4734288.29,1.90967741935484,1240,29,0.00012,0.14,8.35435546761612e-12,8.35435546761612e-12,1.03961150404063,0.0328276785714286,0.937664071160163,0,0,1,0
20,3.529,893829.755,4731033.87,2.16129032258064,2067,27,0.00161,0.1,8.35535184390792e-12,0.999983748840664,0.693147180748419,0.0113638157894737,0.902577375330769,0,1,0,0
96.5999999999999,0.466,894594.504,4725258.97,1.99677419354839,2150,35,0.00036,0.09,0.749932976924208,0.249680627231039,0.502925634370049,0.003445,0.896975353897712,0,1,0,0
104.8,1.431,899380.041,4727878.94,2.29462365591398,2145,22,-0.00053,0.18,8.35618708720749e-12,8.35618708720749e-12,0.69314718078145,0.00591,0.914954344109924,0,1,0,0
-45.4000000000001,-0.035,900759.793,4728378.34,2.55483870967742,2315,25,-0.00021,0.16,8.35611607490867e-12,0.639754499649432,1.01992774653408,0.00846388888888889,0.930898248747125,0,1,0,0
-10.4000000000001,1.042,897381.745,4728526.59,2.13870967741935,2292,31,0.06,0.09,8.35555737521027e-12,0.665142841386663,1.01192973971062,0.00884797297297297,0.930628134731912,0,1,0,0
3.40000000000009,1.222,896964.257,4729027.15,2.29784946236559,2295,39,-0.00155,0.1,8.35547010694793e-12,1.00001802274902,0.693147180740829,0.00494,0.914317362149219,0,1,0,0
7.80000000000018,4.773,897008.019,4729628.26,2.36021505376344,2291,37,0.00074,0.09,8.35536538743934e-12,1.00000165436235,0.693147180781088,0.015920652173913,0.938229508430056,0,1,0,0
52.8000000000002,0.822,898313.998,4730221.67,2.32903225806452,2304,26,-0.00171,0.13,8.35527393454904e-12,0.58373497204764,1.03267422260623,0.00445,0.915540884058206,0,1,0,0
17.4000000000001,0.082,888175.822,4753474.36,2.34516129032258,1676,16,0.007,0.24,8.35114897863527e-12,0.92281363704547,0.829072866171333,0.04021,0.963861919367023,0,0,0,1
13,1.378,888453.878,4753100.37,2.34086021505376,1739,18,-0.00035,0.2,8.35121279276857e-12,1.000001177521,0.693147180781151,0.0233911764705882,0.905709715610583,0,0,0,1
107,2.289,890774.372,4753232.99,2.26236559139785,1751,34,-0.00116,0.14,8.35120881743342e-12,0.188925881217884,1.21647688244046,0.00434117647058824,0.862972362674269,0,0,1,0
-0.799999999999955,1.237,890793.492,4752436.18,2.41827956989247,1977,24,-0.00013,0.14,8.35134049370586e-12,1.00000145313325,0.693147180781064,0.0182276315789474,0.907473266372438,0,1,0,0
83,1.048,893268.559,4752919.59,2.30752688172043,1635,24,0.00047,0.21,0.942720926502849,8.35125428991406e-12,0.210682915576379,0.014209375,0.93624762913049,0,0,1,0
139.6,1.267,892242.232,4753188.09,2.3752688172043,1636,23,-0.00016,0.19,0.644492261012431,0.217532225428963,0.750590291606903,0.00895401785714286,0.902870037551004,0,0,1,0
101.4,2.933,892207.676,4752145.12,2.30752688172043,1743,22,-0.02,0.2,8.35136915895324e-12,0.999982169826846,0.69314718074159,0.00373254716981132,0.880168741967585,0,0,1,0
19.4000000000001,0.499,895084.681,4754246.24,2.3505376344086,1734,28,-0.003,0.12,0.538038652235457,8.3512524765848e-12,0.623808397205803,0.299333333333333,0.994006565108891,0,0,1,0
81.8,0.031,896024.563,4753886.67,2.21290322580645,1713,28,0.00081,0.07,8.3513190123356e-12,8.3513190123356e-12,0.693147180780526,0.0202520833333333,0.941970225224309,0,0,1,0
43.8,0.34,896070.37,4755021.62,2.34731182795699,1622,23,-0.00085,0.08,0.950943381383448,8.35113879636105e-12,0.188863637090806,0.0138833333333333,0.920396219603448,0,0,1,0
-49.8,0.046,894645.755,4752476.19,2.31290322580645,1638,29,0.00214,0.06,0.997089581927975,8.35155894040899e-12,0.0199663019906526,0.121,0.98451424490964,67.33,0,1,0
2,0.849,893597.641,4751554.32,2.28602150537635,1588,19,-0.006,0.13,0.398984755904632,8.35169795155649e-12,0.66176514566829,0.4375375,0.976642659169869,0,0,1,0
0,1.6,893350.368,4750817.88,2.18709677419355,1646,20,-0.00047,0.15,8.35181680871117e-12,8.35181680871117e-12,0.693147180781268,1.312575,0.998126859737568,0,0,1,0
25,0.344,895672.174,4749855.22,2.25376344086022,1697,21,0.00041,0.11,1.00000473558186,8.35199621687979e-12,6.6419715838167e-10,0.280308333333333,0.993948371886501,0,0,1,0
7,2.538,894694.787,4748793.96,2.01827956989247,1647,27,-0.00047,0.19,0.145474280538716,8.35215707694681e-12,0.690067421029252,1.4532,0.989354521643993,0,0,1,0
17.2,0.021,892992.203,4748855.63,2.11935483870968,1568,19,0.00073,0.15,8.35214012565895e-12,8.35214012565895e-12,0.693147180781345,0.153511538461538,0.984023276399158,0,0,1,0
146,6.504,890802.002,4748414.29,2.11505376344086,1281,22,-0.00017,0.22,8.35218707322151e-12,0.28127931852568,0.990225916051684,0.262680555555556,0.992284514030346,0,1,0,0
80,1.686,891351.818,4748227.82,2.09354838709677,1263,20,-0.07,0.24,8.35222272023742e-12,0.363499657492051,1.02085000425133,0.0115290540540541,0.934797654876324,0,0,0,1
100.6,1.234,891680.096,4748749.01,2.10967741935484,1460,21,0.008,0.13,8.35214005590071e-12,0.381512143765253,1.02554708483806,0.0277407407407407,0.940939518260857,0,0,1,0
-1.59999999999991,0.864,889266.636,4750391.9,2.1763440860215,1692,26,0.03,0.16,8.35168414090931e-12,0.999978995514386,0.693147180726189,2.86115,0.998474136655932,0,0,1,0
6.40000000000009,0.767,889650.709,4749626.36,2.09462365591398,1608,25,0.00061,0.17,8.35181297230651e-12,1.00001900872632,0.693147180736172,0.144965384615385,0.968854702690611,0,0,1,0
1,3.256,886655.84,4749556.98,2.05483870967742,1254,24,0.00066,0.13,8.35187428545017e-12,1.00000450166024,0.693147180778808,0.007665625,0.963623581154314,0,0,1,0
-10,0.186,887103.378,4749981.53,2.11935483870968,1430,21,-0.01,0.25,8.35180857788368e-12,1.00000352446322,0.693147180779787,0.46509,0.990210129939598,0,0,1,0
97.4000000000001,0.329,887697.11,4750951.86,2.1989247311828,1721,27,-0.00051,0.12,8.35165526424917e-12,0.874473285113493,0.882044003334687,0.17305,0.977140035115267,0,0,1,0
8,2.035,886757.859,4751021.01,2.31720430107527,1542,27,-0.00012,0.14,8.35163726875037e-12,0.993589700814371,0.712545705172349,0.13669,0.975444285658635,0,0,1,0
1.79999999999995,0.611,886638.786,4751750.05,2.18279569892473,1582,20,-0.00019,0.24,8.35152553099354e-12,0.933332009894921,0.815616466786856,0.7666,0.982526420357607,0,0,1,0
-10,-0.058,886286.131,4752121.3,2.30215053763441,1642,24,0.00068,0.14,8.35145111056344e-12,0.999990161990592,0.693147180769233,0.0352576086956522,0.96044670902241,0,0,1,0
13,0.452,884423.633,4752423.63,2.26451612903226,1568,15,0.00063,0.2,8.35109597528784e-12,0.999981527375703,0.693147180738668,1.28075,0.984410097948881,0,0,1,0
0.200000000000045,0.62,884898.546,4753016.08,2.35161290322581,1654,20,0.00043,0.13,8.35100287235249e-12,0.766311047281984,0.964995338657769,0.6293625,0.984623716662891,0,0,1,0
0.400000000000091,0.859,883933.983,4753411.5,2.28709677419355,1502,22,0.00023,0.24,8.35092943756908e-12,0.720045479161717,0.98960069630539,1.8413,0.986179540514994,0,0,1,0
41,1.146,884077.274,4754198.97,2.32795698924732,1559,16,0.01,0.2,8.35080230708951e-12,0.999997043815983,0.693147180780222,0.118946875,0.975148761051677,0,0,1,0
10,0.566,884919.466,4754627.88,2.40645161290323,1677,18,0.02,0.21,8.3507417070329e-12,1.00000397495305,0.693147180779337,0.80215,0.985376362486513,0,0,1,0
12,0.823,885717.008,4754236.41,2.41397849462366,1695,21,-0.00115,0.16,0.15628486229522,0.843714661708444,0.689550181593372,0.0949430555555556,0.964188426132527,0,0,1,0
51.4000000000001,1.745,886127.12,4756166.22,2.34408602150538,1642,22,0.00071,0.14,8.35050384810841e-12,0.999995824748076,0.693147180779128,0.0990366666666667,0.954275775862919,0,0,1,0
4.20000000000004,0.685,884432.377,4755069.87,2.37419354838709,1593,22,0.00118,0.09,8.35066562696426e-12,0.999999256790759,0.693147180781241,0.14737,0.979736926068569,0,0,1,0
